ano,sigla_uf,id_municipio,bioma,id_bdq,id_foco,data_hora,centroide
2022,AC,1200427,Amazônia,1607071461,78092ce6-558b-30bf-ab15-2f2e9b35e745,2022-10-13T18:38:00,POINT(-72.97337 -7.81258)
2022,AC,1200500,Amazônia,1609016870,c3e2b904-7a1e-3ed5-8aed-bd91f684aab9,2022-10-31T18:19:00,POINT(-68.77777 -9.72392)
2022,AC,1200500,Amazônia,1595908929,49eb5e90-2ca4-3991-95c8-0b128a5d51d4,2022-08-14T18:30:00,POINT(-68.75932 -9.40586)
2022,AC,1200500,Amazônia,1593103969,0e12f67f-ed87-374b-8d12-7587cfaba4bf,2022-07-19T18:00:00,POINT(-68.67659 -9.07126)
2022,AC,1200500,Amazônia,1603870962,d351fa5a-423a-3399-9fd4-f02576d2d4b0,2022-09-24T18:13:00,POINT(-68.72136 -9.27362)
2022,AC,1200500,Amazônia,1603999888,14a1c503-b301-371c-9d30-eb579fa3762c,2022-09-25T18:58:00,POINT(-68.70187 -9.6711)
2022,AC,1200609,Amazônia,1594179074,9a40356b-471d-36c5-b537-81947b080025,2022-07-27T18:47:00,POINT(-70.86903 -7.82417)
2022,AC,1200609,Amazônia,1596294856,17953d5c-65f2-3c86-a71d-d0cba3c7a65c,2022-08-17T19:02:00,POINT(-70.69816 -8.08567)
2022,AC,1200609,Amazônia,1609512475,c08b1f14-4c18-36cc-99f8-c652eb9433ba,2022-11-05T18:36:00,POINT(-71.35734 -8.11817)
2022,AC,1200609,Amazônia,1591468538,56918bd7-b0f3-31a1-b0ad-e31e42ec977f,2022-07-06T18:34:00,POINT(-71.24583 -8.08761)
2022,AC,1200609,Amazônia,1592399066,4238ebe6-535d-3eed-a301-989343e8ba50,2022-07-13T18:38:00,POINT(-71.34157 -8.8548)
2022,AC,1200609,Amazônia,1609512296,20def7f7-545f-3344-ac30-0a1ec821cda2,2022-11-05T18:36:00,POINT(-71.80396 -7.88136)
2022,AC,1200609,Amazônia,1594391280,d054eb43-70f7-368f-9417-5f7f4839836f,2022-07-29T18:34:00,POINT(-70.79885 -7.79071)
2022,AC,1200609,Amazônia,1598618132,a6ef6c5e-445a-3d7e-b393-e408b09a93d4,2022-08-31T19:10:00,POINT(-70.89285 -8.10768)
2022,AC,1200609,Amazônia,1607071478,ac92de2a-183a-3c21-a1dc-0df58e439d66,2022-10-13T18:38:00,POINT(-71.4249 -7.97105)
2022,AC,1200609,Amazônia,1601398835,b102f3ce-9a10-3267-81bc-0f3d22ef0792,2022-09-11T18:49:00,POINT(-71.00365 -8.63891)
2022,AC,1200609,Amazônia,1606880790,ede9d188-23ba-357d-9688-1aef4475b74a,2022-10-12T17:56:00,POINT(-71.47903 -8.52628)
2022,AC,1200708,Amazônia,1607588568,22bf7efc-6543-3288-a6e3-d275063ec5c1,2022-10-17T18:13:00,POINT(-68.62033 -10.50938)
2022,AC,1200708,Amazônia,1600937483,d87a9549-cf07-3d6a-a6bb-8cc8fef9e924,2022-09-09T19:00:00,POINT(-68.59698 -10.37988)
2022,AC,1200708,Amazônia,1607982793,8ff8e6b3-ce81-3bb2-ac8c-e1d70f536fb7,2022-10-21T17:47:00,POINT(-68.55254 -10.46976)
2022,AC,1200807,Amazônia,1607588589,3121bf11-a2cf-3504-ae26-b0522841932e,2022-10-17T18:13:00,POINT(-67.96557 -9.60064)
2022,AC,1200013,Amazônia,1595908962,08986b81-3302-3908-8639-e8bcdcbad04d,2022-08-14T18:30:00,POINT(-67.02525 -9.90273)
2022,AC,1200013,Amazônia,1600404788,b7ef7e99-3647-3d63-983f-80053730c906,2022-09-07T17:34:00,POINT(-66.77954 -9.88707)
2022,AC,1200013,Amazônia,1595640194,85ccaab6-09a0-38ee-800c-54c33be4697b,2022-08-11T18:00:00,POINT(-66.79671 -9.99836)
2022,AC,1200013,Amazônia,1603999896,ed68cabc-5a8a-34e6-87d6-cea924874384,2022-09-25T18:58:00,POINT(-66.77106 -9.89291)
2022,AC,1200054,Amazônia,1590557816,f527d14a-291d-3f97-a77c-753e14eb1fdc,2022-06-29T18:28:00,POINT(-69.59249 -10.94035)
2022,AC,1200054,Amazônia,1607982849,aa702531-4ede-3079-97a3-0448f67d971b,2022-10-21T17:47:00,POINT(-69.49285 -10.93048)
2022,AC,1200104,Amazônia,1608254084,f21bad9e-0201-3288-b3d7-94a51dc005f6,2022-10-24T18:17:00,POINT(-68.87144 -11.00111)
2022,AC,1200104,Amazônia,1600937495,7a617c60-2d1f-334c-957c-c7f14925c2b4,2022-09-09T19:00:00,POINT(-69.50118 -10.78776)
2022,AC,1200138,Amazônia,1594879722,95eee487-f6d4-33b2-b460-b5dd82bdf1e5,2022-08-04T17:56:00,POINT(-68.33298 -9.60777)
2022,AC,1200138,Amazônia,1591081329,8fc1a4fa-590e-3bc5-84b4-c575ffeb394b,2022-07-03T18:04:00,POINT(-68.1552 -9.79305)
2022,AC,1200138,Amazônia,1590867364,fb07990f-7f4d-350d-b54d-85fbcb81c15a,2022-07-01T18:15:00,POINT(-68.09592 -9.75857)
2022,AC,1200179,Amazônia,1593727358,4671b718-9226-31f0-9424-341e50e52e13,2022-07-24T18:17:00,POINT(-68.01084 -10.39153)
2022,AC,1200203,Amazônia,1597080058,338debd8-f807-3da4-a2c7-446cec3f4f47,2022-08-23T18:24:00,POINT(-71.97105 -7.6822)
2022,AC,1200203,Amazônia,1606881142,598172ea-a6ac-3d30-84d6-b40e7b8ae9bf,2022-10-12T17:56:00,POINT(-72.47109 -7.94398)
2022,AC,1200203,Amazônia,1598618130,cf82b542-53ad-38ef-9645-a04fa89e61c3,2022-08-31T19:10:00,POINT(-72.11328 -7.80845)
2022,AC,1200203,Amazônia,1604592085,77d75061-2375-3250-83ca-a8888c69fa55,2022-09-29T18:32:00,POINT(-72.40703 -7.79291)
2022,AC,1200203,Amazônia,1596294890,915b0a10-690f-3e22-96d3-f6fe964f0b9b,2022-08-17T19:02:00,POINT(-72.25991 -7.79603)
2022,AC,1200203,Amazônia,1609513586,5236ee2c-07cd-3724-b80d-5af7bda00186,2022-11-05T18:38:00,POINT(-72.50983 -7.82838)
2022,AC,1200203,Amazônia,1597079472,ab2fcb49-0620-31d3-aeb3-bc406e8f2587,2022-08-23T18:24:00,POINT(-72.86549 -7.50954)
2022,AC,1200203,Amazônia,1606880784,ae0263fa-2f49-37f6-9fcf-40bd199ecbb5,2022-10-12T17:56:00,POINT(-72.99147 -8.21147)
2022,AC,1200203,Amazônia,1604591564,4b74e53f-f9dc-3f74-914b-843bc207e0af,2022-09-29T18:32:00,POINT(-72.92717 -7.94896)
2022,AC,1200203,Amazônia,1609519104,1d80cf26-4ed5-3509-bdfb-91c07c9ffa85,2022-11-05T18:36:00,POINT(-72.41337 -8.10824)
2022,AC,1200203,Amazônia,1597080102,2942608d-a109-3b75-a953-293245ff1102,2022-08-23T18:24:00,POINT(-72.23989 -7.78122)
2022,AC,1200203,Amazônia,1600937583,adfc60a6-82c6-3f39-93dd-1c61d5d9ce24,2022-09-09T19:02:00,POINT(-72.38171 -8.05706)
2022,AC,1200252,Amazônia,1609016743,a9831e60-300f-3a91-b6b1-306c5f477812,2022-10-31T18:19:00,POINT(-68.72614 -11.00417)
2022,AC,1200252,Amazônia,1605411327,cdfcca89-48f4-38c3-b72b-c0ad2c937746,2022-10-04T18:47:00,POINT(-68.66786 -11.00589)
2022,AC,1200302,Amazônia,1594266095,aa611d15-fde0-3395-855e-2e2893d15731,2022-07-28T17:52:00,POINT(-70.16959 -8.59547)
2022,AC,1200302,Amazônia,1598618144,4ed80084-0ce0-3ed2-b8d4-fcee0b4bf7d6,2022-08-31T19:08:00,POINT(-70.51266 -8.57088)
2022,AC,1200302,Amazônia,1594713519,92782071-aaed-3b14-b67a-a911389989b6,2022-08-02T18:09:00,POINT(-70.15949 -8.59052)
2022,AC,1200302,Amazônia,1608074115,30abcca7-72a4-35d6-83eb-20a7087394ed,2022-10-22T18:30:00,POINT(-70.00725 -7.90505)
2022,AC,1200302,Amazônia,1595908913,d69122f0-8d61-396e-af7d-046daad9c146,2022-08-14T18:30:00,POINT(-71.00754 -9.38353)
2022,AC,1200336,Amazônia,1607071455,b75808a4-91d4-38fa-ab8a-f383620c73eb,2022-10-13T18:41:00,POINT(-73.16924 -7.38133)
2022,AC,1200336,Amazônia,1597651720,d38b4513-c7d7-325f-a15f-01886dbf55b1,2022-08-26T18:53:00,POINT(-73.30323 -7.40242)
2022,AC,1200336,Amazônia,1597079311,f22f0673-28c1-3ee4-8ff6-0d32d96c1c52,2022-08-23T18:24:00,POINT(-73.30309 -7.39614)
2022,AC,1200336,Amazônia,1606881132,a636a794-b988-32b0-ab5f-7b9e85a95dca,2022-10-12T17:56:00,POINT(-72.98903 -7.61351)
2022,AC,1200344,Amazônia,1601398916,e70f748c-2170-3307-8874-2fd7eae7ba4c,2022-09-11T18:49:00,POINT(-69.49252 -8.99965)
2022,AC,1200344,Amazônia,1594179079,58ac75ad-ee77-3456-adc5-2b6f7aca26dc,2022-07-27T18:47:00,POINT(-69.31136 -8.69029)
2022,AC,1200344,Amazônia,1590230434,d580071f-ba77-3dfe-9c8a-17df77ad2c8c,2022-06-26T17:58:00,POINT(-69.12708 -8.72001)
2022,AC,1200351,Amazônia,1604592066,6e227120-d11b-3787-ae8f-efddfb90421b,2022-09-29T18:32:00,POINT(-72.61168 -9.21049)
2022,AC,1200351,Amazônia,1604591972,22a92bf3-3fdc-3eb8-8c7e-0d60ad70479b,2022-09-29T18:32:00,POINT(-72.29051 -9.03649)
2022,AC,1200351,Amazônia,1604592035,4d02b220-c008-3522-bb28-7a75713df105,2022-09-29T18:32:00,POINT(-72.66002 -9.14256)
2022,AC,1200393,Amazônia,1592625785,7afe48a1-def9-36f0-98c5-5da4c936a6c9,2022-07-15T18:24:00,POINT(-72.76315 -8.58978)
2022,AC,1200401,Amazônia,1603999892,4193ac67-a758-3bc1-9b5c-f42dcf71b7f9,2022-09-25T18:58:00,POINT(-68.5202 -9.74581)
2022,AC,1200401,Amazônia,1595908968,bc9c28df-c7cc-3de5-a7cd-4d3cca74e3fc,2022-08-14T18:30:00,POINT(-67.53951 -9.92314)
2022,AC,1200401,Amazônia,1589197010,8af90ab6-a3ba-3e3b-9edb-baaa1a93c5e0,2022-06-15T18:19:00,POINT(-68.74091 -10.09898)
2022,AC,1200401,Amazônia,1594713181,ab91057d-6f7c-312a-b256-8c9d9fa4291d,2022-08-02T18:09:00,POINT(-68.01075 -10.26487)
2022,AC,1200401,Amazônia,1600938069,ecb33d47-92a5-37fb-aa14-bc23a195a7c6,2022-09-09T19:02:00,POINT(-68.50584 -9.59917)
2022,AC,1200427,Amazônia,1572985402,128250d3-9052-3594-bfa2-419d2deabad4,2022-01-03T18:02:00,POINT(-72.83926 -7.70495)
2022,AC,1200427,Amazônia,1601399138,da7828df-aa66-3f66-8cab-58a5ed3dc93b,2022-09-11T18:49:00,POINT(-72.78721 -7.7597)
2022,AC,1200427,Amazônia,1600937570,b3868ab3-7161-348a-9a06-698e4b5debad,2022-09-09T19:02:00,POINT(-72.88312 -7.83845)
2022,AC,1200427,Amazônia,1591202117,9ae2c6a1-98a2-3e6b-860e-d7ecc7a6b1dd,2022-07-04T18:47:00,POINT(-72.80418 -7.81159)
2022,AC,1200427,Amazônia,1610526017,49e09f84-2077-3cca-8d52-7df9f2778470,2022-11-14T18:30:00,POINT(-72.79264 -7.81306)
2022,AC,1200427,Amazônia,1589420734,d90b6cde-5a4f-37b6-a0e4-82922eaaee36,2022-06-17T18:06:00,POINT(-72.89258 -7.68123)
2022,AC,1200427,Amazônia,1572985406,04a8f04f-2afe-353e-bf81-5599528b5c4b,2022-01-03T18:02:00,POINT(-72.83723 -7.71912)
2022,AC,1200435,Amazônia,1595908956,6172f24a-bdc0-3424-b46d-0eab3c0de7f0,2022-08-14T18:30:00,POINT(-70.46447 -9.41401)
2022,AC,1200435,Amazônia,1592625810,40e08c88-640f-3ca9-96cf-f444ff0b1370,2022-07-15T18:24:00,POINT(-69.93098 -9.09698)
2022,AC,1200435,Amazônia,1591468558,33216815-6941-371f-a3e5-e8f975aa5718,2022-07-06T18:34:00,POINT(-70.58053 -9.43445)
2022,AC,1200450,Amazônia,1590040292,132e1d99-d383-3b38-b4a3-4cd3be127878,2022-06-24T18:11:00,POINT(-67.30219 -9.75457)
2022,AC,1200450,Amazônia,1590040293,76724cb6-1925-39e3-bb91-b24eeb6b58ef,2022-06-24T18:11:00,POINT(-67.31133 -9.75587)
2022,AC,1200500,Amazônia,1592011105,3f7ddcf1-449d-3822-aa31-c436c457216a,2022-07-10T18:06:00,POINT(-68.3935 -9.45855)
2022,AC,1200500,Amazônia,1606260146,39bc6804-ca5e-3d8e-babc-ff8d822f8097,2022-10-08T18:21:00,POINT(-68.68556 -9.16408)
2022,AC,1200500,Amazônia,1595908923,0e8af5e7-f92f-37e2-95b7-7b14358eddf9,2022-08-14T18:30:00,POINT(-68.76646 -9.40381)
2022,AC,1200500,Amazônia,1605410780,7294fe19-697b-3cb1-8b6a-be0fbf8e20dc,2022-10-04T18:49:00,POINT(-69.17125 -9.0158)
2022,AC,1200500,Amazônia,1592235418,5f728c18-a319-3ece-9f00-82c78a9d0642,2022-07-12T17:54:00,POINT(-68.5998 -9.52882)
2022,AC,1200500,Amazônia,1607982946,4822ffa2-1a0d-38d8-9ab2-65537cf1b31e,2022-10-21T17:47:00,POINT(-68.508 -9.46523)
2022,AC,1200500,Amazônia,1595765607,4cf43e67-f0de-3eef-958d-c9b664a27a45,2022-08-12T18:45:00,POINT(-68.86954 -9.3392)
2022,AC,1200500,Amazônia,1605411334,539f2ba3-b2c5-38a6-ae55-00a8b62d8d62,2022-10-04T18:47:00,POINT(-68.73048 -9.54815)
2022,AC,1200500,Amazônia,1607783285,060d31c3-a45a-35c1-8dae-afa5d3bd74b2,2022-10-19T18:00:00,POINT(-69.01552 -9.68173)
2022,AC,1200500,Amazônia,1595908899,0e5b6a9c-06b5-3eef-8bf4-6cef9eb697e1,2022-08-14T18:30:00,POINT(-69.00025 -9.33734)
2022,AC,1200500,Amazônia,1595908949,216438f5-50b5-3544-abb4-55e8ca52859f,2022-08-14T18:30:00,POINT(-68.50559 -9.48833)
2022,AC,1200500,Amazônia,1593467892,adeff542-88de-3cdd-90df-6924029851e3,2022-07-22T18:28:00,POINT(-69.23746 -10.31514)
2022,AC,1200609,Amazônia,1595462068,d01a987e-aa48-39d6-81cf-e475178bf489,2022-08-09T18:13:00,POINT(-70.82661 -8.03752)
2022,AC,1200609,Amazônia,1598618133,3aec12f7-4c42-30d3-95ba-f1782d3f6850,2022-08-31T19:10:00,POINT(-70.93375 -8.11464)
2022,AC,1200609,Amazônia,1605604144,cd9e3b9f-18d4-3c83-8d01-e7ff7446e455,2022-10-05T17:54:00,POINT(-70.92384 -8.07103)
2022,AC,1200609,Amazônia,1596294954,4a17c09e-f7a3-3658-a61a-01c12332a177,2022-08-17T19:02:00,POINT(-71.84492 -7.86125)
2022,AC,1200609,Amazônia,1600937591,a4bc39c9-c7f0-361e-a823-910095eaa045,2022-09-09T19:02:00,POINT(-70.7317 -8.37444)
2022,AC,1200609,Amazônia,1593219464,9f88ecd5-769f-37a1-b453-c251c4569d06,2022-07-20T18:41:00,POINT(-71.47396 -8.86837)
2022,AC,1200708,Amazônia,1588582157,6f0a51c5-059a-31d4-8934-9d1b72103074,2022-06-08T18:13:00,POINT(-68.50052 -10.56891)
2022,AC,1200708,Amazônia,1609016729,82273e2e-5336-3a89-8428-716c1ef344e5,2022-10-31T18:19:00,POINT(-68.32793 -10.90986)
2022,AC,1200708,Amazônia,1587351668,06fe7bd9-006a-3c51-afe4-284533fb4923,2022-05-23T18:17:00,POINT(-68.5148 -10.39787)
2022,AC,1200708,Amazônia,1607784012,aab1a106-d723-3af4-9419-1daa9e967f0b,2022-10-19T18:00:00,POINT(-68.29205 -10.78106)
2022,AC,1200708,Amazônia,1572985359,11480616-5782-345a-8cae-348138a8f132,2022-01-03T18:00:00,POINT(-68.51491 -10.74304)
2022,AC,1200708,Amazônia,1607982805,d550f2d1-773e-39c7-846a-0dc513cfcef2,2022-10-21T17:47:00,POINT(-68.74411 -10.56404)
2022,AC,1200708,Amazônia,1607982797,a363bc8f-6779-3517-8353-eb2c1e837864,2022-10-21T17:47:00,POINT(-68.60403 -10.50368)
2022,AC,1200807,Amazônia,1607588591,af8652d8-2dd4-3b73-bd9b-ac8dae1556ff,2022-10-17T18:13:00,POINT(-67.86244 -9.66935)
2022,AC,1200807,Amazônia,1607588524,16ff420e-5d89-3b88-b374-508297ea500f,2022-10-17T18:13:00,POINT(-67.45323 -9.78645)
2022,AC,1200054,Amazônia,1607982845,4e267b7e-8e5e-39da-90ec-d9a68e7e118d,2022-10-21T17:47:00,POINT(-69.48998 -10.91905)
2022,AC,1200054,Amazônia,1609016728,ae4f91cb-3ed0-3b25-a77f-d69dc1ac47b2,2022-10-31T18:19:00,POINT(-69.64726 -10.90351)
2022,AC,1200104,Amazônia,1590867371,80746301-5d31-3e72-8757-bf3d0224cac2,2022-07-01T18:15:00,POINT(-68.87453 -10.76956)
2022,AC,1200104,Amazônia,1607588571,eb214a7b-6020-3767-962b-7f41a0e97762,2022-10-17T18:13:00,POINT(-68.97296 -10.68816)
2022,AC,1200104,Amazônia,1608253898,f92977fc-fa0f-3e7f-9af6-a51c87cb0f23,2022-10-24T18:17:00,POINT(-69.15882 -10.60928)
2022,AC,1200138,Amazônia,1609016922,d2a5bbeb-44cf-3d73-9618-c20378aec82b,2022-10-31T18:19:00,POINT(-68.04524 -9.45266)
2022,AC,1200138,Amazônia,1591770253,d5f09adf-f428-3c60-b923-b955dd9b8cd7,2022-07-08T18:19:00,POINT(-67.85398 -9.82477)
2022,AC,1200179,Amazônia,1600404649,9f8bec7c-165e-353b-bbed-79efd83d9d1f,2022-09-07T17:34:00,POINT(-67.83487 -10.3972)
2022,AC,1200179,Amazônia,1600127459,3e029cb2-b6fd-310b-8ae5-03c39e421ca8,2022-09-06T18:30:00,POINT(-67.8661 -10.60734)
2022,AC,1200203,Amazônia,1604591913,be06a480-c6a5-39c3-af67-ffe549b9b831,2022-09-29T18:32:00,POINT(-72.46715 -7.7646)
2022,AC,1200203,Amazônia,1609513890,a8f2c677-5907-36aa-aa69-a548a0b15226,2022-11-05T18:38:00,POINT(-72.77383 -7.68257)
2022,AC,1200203,Amazônia,1597080120,b9f9dfdb-df04-3520-96c0-1306fa2f5272,2022-08-23T18:24:00,POINT(-72.45891 -7.79109)
2022,AC,1200203,Amazônia,1604591987,7ee3a2f2-acbc-383a-9824-fe84eb800c08,2022-09-29T18:32:00,POINT(-72.30196 -8.00741)
2022,AC,1200203,Amazônia,1604591898,c5241e17-698e-39b7-8449-63607bc7dfe4,2022-09-29T18:32:00,POINT(-72.3215 -8.00098)
2022,AC,1200203,Amazônia,1607071480,22e22fa7-396c-3155-b37d-cbeeed1afabc,2022-10-13T18:38:00,POINT(-72.39834 -8.02375)
